,Age,Gender,Annual_Income,City,Purchase_Frequency,Satisfaction_Rating,Purchase_Intensity,Customer_Segment,Avg_Spend_per_Visit,Has_Long_Membership,Churn(target),Spending_Efficiency,Engagement_Ratio,Loyalty_Duration_Interaction
25,-0.37718120098247615,1,-1.5931578928216843,2,1.3226405557582244,-0.038285598270162514,1.9969607084719185,2,-0.79269377255092,1,0,3.014980767346625,0.5479793258691107,1.4887021351242298
26,0.6582849782016282,1,-0.7244018209094591,4,0.5634696636538087,0.6820305863270397,0.7889053680947351,0,0.13596948506101433,0,0,0.30350208267998807,0.927301419549717,-0.89531672398977
27,1.417626842936638,2,-0.7921313493178588,2,-0.38549395147671084,1.4023467709242419,0.6503669116294617,3,0.1247011786533873,0,1,1.079948817074868,-0.8296551477131406,-0.41718452502732484
28,1.5556890001611854,3,-1.329072669664685,1,-0.0059085054245030105,0.6820305863270397,-0.9123468772988217,2,-1.1949560565318313,0,1,-0.45926611106050064,0.23239711782846062,-0.9241755674771959
29,-1.4126473801665806,3,-1.3427384506178843,1,1.3226405557582244,-0.7586017828673647,2.2324760844628835,3,2.615811815109171,1,0,1.9755970638780322,-1.181068534381943,3.0730873990664063
31,1.07247144987527,2,-0.02932503821676737,1,0.1838842176016009,0.6820305863270397,-0.4468576635755032,0,-1.0158978891827324,0,1,-0.5809580598273106,-1.0694657048197513,-0.4260693384815502
34,0.5892538995893546,0,1.16900811352583,5,0.9430551097060165,-1.478917967464567,-1.092446870703677,2,-1.274436153293862,0,0,-0.5204217464386445,-0.9227747787032299,-1.111334121908313
35,0.10603634930343925,1,-1.5806708853717581,5,0.9430551097060165,0.6820305863270397,0.985629976275423,3,0.7443248194942008,0,0,2.084604931508084,-0.6435729500780598,-1.1496301532500564
36,0.1750674279157129,0,-0.024869673958633702,0,-0.38549395147671084,-0.7586017828673647,-0.302777668851619,0,0.9173926504318611,0,0,-0.24797562300864204,1.340650592963125,1.2066864133669413
37,0.5892538995893546,3,-0.0003551809329385956,2,0.9430551097060165,-1.478917967464567,0.860945365456677,3,0.20017215665207935,0,0,-0.22659753661126575,0.4137643378958535,-0.7163494411807837
38,-0.032025807921108006,1,-1.5257879902278424,4,0.3736769406277048,1.4023467709242419,1.3264345791799954,1,-0.47908057547881355,1,1,3.0469464236378023,1.5016800002431812,0.6092877335581658
39,-0.032025807921108006,3,0.3557343131151167,5,-0.19570122845060692,-0.038285598270162514,0.6697622955345996,3,1.4152830758225878,0,0,0.010466615272132895,-0.6641165340465078,0.4742863888162184
40,0.9344092926507228,0,1.257975544205064,1,1.1328478327321205,-0.7586017828673647,-0.635269964368275,1,-1.2039949116374005,0,0,-0.8646726008023474,-1.289982272999215,-0.6426730721296459
41,1.07247144987527,1,-0.7395660427566495,2,-0.9548721205550226,0.6820305863270397,-0.7876622664800756,3,0.1247011786533873,0,0,-0.1619612938801189,0.9901076870782497,0.1922620315780335
42,-0.032025807921108006,1,-1.651257441084701,4,-1.1446648435811264,0.6820305863270397,-0.5244391991960563,3,1.7901113240301165,0,1,3.4778115729197387,0.34522316686033794,-0.21587245049635576
43,-1.0674919871052124,3,1.6090702352731487,1,-0.19570122845060692,0.6820305863270397,-0.5272099683253618,0,0.07909826186885387,1,0,-0.740479781377323,-1.3071192254295676,-0.654912581032961
45,-1.343616301554307,0,1.707148186587849,2,-1.3344575666072302,0.6820305863270397,-1.175569944582841,0,-1.0256830418543903,1,1,-0.881194763154442,0.9488227979625704,-1.265788256765848
46,1.5556890001611854,0,-0.0003551809329385956,3,-0.38549395147671084,-0.7586017828673647,0.1298370329379846,0,-0.606531614993317,1,0,-0.046556118921274474,-0.8524870780701612,1.4627659744684862
47,-0.791367672656118,0,0.7744985949558416,2,0.9430551097060165,-1.478917967464567,1.609053030369153,2,1.9132480930884173,0,0,-0.2342193959272665,0.2313326328108641,-0.8909254488396793
48,0.1750674279157129,1,0.5376050792218018,3,1.3226405557582244,-1.478917967464567,-0.7350176530232718,2,-0.78159783168208,1,0,-0.4064208452949127,0.2009910176519254,0.7577793443944739
49,-0.37718120098247615,0,-1.1573113847894603,3,-1.3344575666072302,-1.478917967464567,-1.150633022419092,2,-1.150475902238377,0,1,0.6123544618306258,-0.9649066444900614,-0.6682387071628575
50,1.417626842936638,2,-1.7472775335716533,5,1.3226405557582244,-0.7586017828673647,2.6093006860484267,3,2.433840090174423,0,0,5.559533418593898,-0.12297958722210307,0.19858858459463655
51,1.5556890001611854,0,0.5752858729026991,2,-0.38549395147671084,1.4023467709242419,-0.391442280989394,1,0.7196665020762005,0,0,-0.5212763331771731,1.0948917438173353,-0.2993413680996181
52,0.2440985065279865,3,0.6511069821386509,5,0.3736769406277048,-0.7586017828673647,-0.0035346028866286585,2,-0.24388690983555714,1,0,-0.5574326806123137,-0.0030066659719312433,2.401903915604311
53,-0.3081501223702025,1,0.22307234596710082,5,-1.5242502896333343,-0.038285598270162514,-0.9566791833677092,1,0.1247011786533873,1,0,-0.16391875749775686,0.2751679060746585,-0.8183012814136483
54,-0.032025807921108006,3,-0.1342358800080673,0,1.1328478327321205,-0.7586017828673647,0.3843730752161367,1,-0.3734052921560676,0,0,-0.3988940130962012,-0.0030066659719312433,-0.1615837313977813
55,-1.4126473801665806,1,-0.28593803611573065,1,0.3736769406277048,0.6820305863270397,0.8941945950083428,0,1.2295106183357636,1,0,0.13466241719730326,-0.507947638394895,-0.1963997971562391
56,-0.6533055154315707,1,-0.0003551809329385956,2,1.702226001810432,-1.478917967464567,1.2793315039818023,1,0.6641238902976341,0,0,-0.2716078910337635,0.6744381559000163,-0.8248095731756182
57,-1.4816784587788543,1,1.4637814061917676,4,0.1838842176016009,0.6820305863270397,1.0770653575425033,1,-0.030600262604783938,0,1,-0.5600263760495834,0.034232635580569964,0.2721278158202171
58,-0.5152433582070234,3,0.9649004845523163,0,1.702226001810432,0.6820305863270397,0.06850539447531352,3,0.021331662514979605,0,0,-0.7373328391874713,-0.8738577386918414,0.44507097846693977
59,-0.10105688653338163,0,-0.2680965998712761,3,0.9430551097060165,0.6820305863270397,2.6480914538587035,3,0.6023424411498685,0,0,0.6206780850499493,-0.8181204058250523,-0.6284758013685037
60,-0.17008796514565527,2,0.8446256287946271,2,1.702226001810432,0.6820305863270397,1.489909957809018,2,-0.8167416767922252,1,0,-0.4355104566020528,0.2605696427090604,0.9996970076903805
61,0.5202228209770811,1,0.36466502084330393,3,0.5634696636538087,1.4023467709242419,0.1298370329379846,1,-0.966708844614788,0,0,-0.7373284859213571,1.4452252825751166,0.823541790383219
63,-1.4126473801665806,0,0.337753022387223,0,-0.5752866745028147,0.6820305863270397,0.25137615700947435,3,0.1247011786533873,1,1,0.030770499009493326,-0.8217714934760759,0.17813066397947389
64,-0.37718120098247615,1,-1.2940690903810521,2,-1.1446648435811264,-0.038285598270162514,-1.0120945659538185,1,-0.07511218160793605,1,0,-0.03125883667102517,-0.3396339248522889,1.4076205937323274
65,-1.6197406160034014,3,1.3384917682421882,4,-0.0059085054245030105,-0.038285598270162514,-0.16423921238634565,3,-0.696988805269887,0,1,-0.6273075144538468,0.9621333446185597,-0.8623673358774786
66,-0.7223365940438443,1,-1.7552092807038464,5,0.9430551097060165,-1.478917967464567,1.3596838087316612,0,1.5479136221313685,1,0,4.1565756479501,0.09164426005066109,1.6496531178979756
67,0.6582849782016282,0,-0.8699104213219591,3,-0.0059085054245030105,-1.478917967464567,0.1298370329379846,0,-0.6298608932685419,0,1,0.9043760921696116,-0.40262634824485766,-0.8289377796653855
69,0.9344092926507228,3,-0.0003551809329385956,4,1.5124332787843282,-0.7586017828673647,0.1298370329379846,1,1.2058851332928067,0,0,-0.0765630218696063,0.8004418941577786,0.4794850411842289
70,1.0034403712629965,1,-0.6328970303164,0,-0.7650793975289186,-0.038285598270162514,-1.1672576371949246,3,-1.0359099890482613,0,0,-0.8369058260630146,-1.2734524489184111,1.4679984968457058
71,0.037005270691165625,3,-1.0500230167796945,4,1.5124332787843282,-0.038285598270162514,2.240788391850799,3,-0.6554728625250641,0,1,1.0693752463765875,-1.0665775031516536,-1.265788256765848
72,-0.37718120098247615,3,1.2482656472120013,3,0.3736769406277048,1.4023467709242419,0.1298370329379846,1,0.1247011786533873,1,0,-0.4462387821492779,0.8118976613170429,2.2706828412244184
73,1.417626842936638,3,-1.08800349863939,3,1.5124332787843282,-1.478917967464567,-0.1032822915416253,1,-1.0199983899136125,0,0,-0.2800240917456612,0.12799528882777825,-0.9139510845492603
74,1.624720078773459,3,-0.0786537124469558,0,1.3226405557582244,1.4023467709242419,2.5150945356520404,2,1.6398653854374237,1,0,0.25430593014544894,0.43485324883613213,0.794772614971727
75,1.6937511573857327,3,-1.234511059647884,3,-1.7140430126594381,-0.7586017828673647,-1.1866530211000628,2,0.7151232456714629,1,1,0.4321271008615428,1.2426624221411768,0.2144652348688154
76,1.2105336070998174,1,0.6310078949472497,1,-0.9548721205550226,0.6820305863270397,-0.427462279670365,0,0.11352153199002438,1,0,-0.27567858324991756,-0.1618881859465515,0.6126561423727539
77,-0.584274436819297,1,1.5678731002943525,1,-0.5752866745028147,0.6820305863270397,0.09621308576836818,0,1.6867517611084397,1,0,-0.3814380047616719,-0.7659378722885873,0.2566290876112328
78,1.279564685712091,2,0.60727259118643,3,-0.38549395147671084,-0.038285598270162514,-0.7682668825749375,1,-0.9553491667407509,0,0,-0.7258711118884136,0.37228671018583526,-0.704362352856996
79,1.07247144987527,3,-0.6410885072035515,0,-1.7140430126594381,-1.478917967464567,-1.1423207150311754,0,1.6448275244635877,1,0,0.21009925735801557,-0.20299446464995055,0.9319670055744091
80,-1.5507095373911277,3,-1.2779059079378676,4,1.5124332787843282,-0.038285598270162514,1.8916714815583107,0,-0.20757061217214984,0,1,0.834692199197417,1.1462546242736122,-0.6083344376005828
82,-1.343616301554307,1,0.18273431710085924,2,-0.0059085054245030105,0.6820305863270397,1.4150991913177704,0,0.1247011786533873,0,0,0.34846026359028087,-0.5959221439159119,-0.850418176302848
84,-0.6533055154315707,1,-1.4181000379796789,2,1.702226001810432,0.6820305863270397,2.0690007058338606,0,0.9744966822001021,1,0,1.7980589189446798,0.5854950181252518,-0.7530115685633101
85,0.9344092926507228,0,-0.0003551809329385956,2,-1.3344575666072302,0.6820305863270397,-0.9926991820486801,3,0.021268760467630595,0,1,-0.45164930872375475,-0.7608084974765127,-0.9791087481675426
86,-0.032025807921108006,3,-0.9001589481686603,2,-1.3344575666072302,0.6820305863270397,-1.2254437889103393,0,-0.9095082942483999,0,0,-0.7750055145076928,-0.011198988207251015,-1.265788256765848
87,-0.17008796514565527,3,-0.9010580127050549,4,-0.38549395147671084,-1.478917967464567,0.6725330646639054,3,0.2117411708438609,1,1,1.2868274448740855,1.5623179709756565,-0.3148244375480486
88,-0.791367672656118,0,1.3236472137857158,2,-1.5242502896333343,-1.478917967464567,-1.0176361042124296,1,0.6843038443998765,1,0,-0.53274034131601,-0.006055399805186908,1.1749683633121994
89,0.8653782140384492,1,-1.266977279017692,1,1.702226001810432,1.4023467709242419,1.6478437981794298,3,1.434406847522875,0,1,0.8120581372416266,-0.24689017869942118,-0.5503845955374816
90,0.037005270691165625,1,-1.4901250969508533,0,-0.9548721205550226,-0.038285598270162514,-0.8984930316522943,1,-0.8923506981909195,0,0,0.40161381914983607,0.9567618990431723,0.11991822100484374
91,0.2440985065279865,3,0.07450692613085894,4,1.3226405557582244,-0.7586017828673647,-0.3110899762395353,3,-0.3609501136023227,0,0,-0.7022787222675755,-0.5725633616396102,-1.265788256765848
92,-0.4462122795947498,1,-1.7284171575192848,3,-1.3344575666072302,1.4023467709242419,-1.075822255927844,3,-1.104200683852769,0,1,1.0350576753707572,-1.110895232260322,-1.0619864490609336
93,1.07247144987527,1,1.8190717317630276,1,1.702226001810432,-1.478917967464567,1.3846207308954104,3,-1.075936535202487,1,0,-0.5918192158694054,-0.6098651001047748,-0.42694958318823645
94,-0.4462122795947498,1,0.34566479030749625,2,-0.0059085054245030105,-1.478917967464567,-0.13653152109329098,1,0.04504394318225214,0,0,-0.4637872002952209,-1.2069549816464353,-1.19723132560282
95,-1.2745852229420334,0,-1.1669213857229235,4,1.702226001810432,-1.478917967464567,1.2266868905249988,0,-0.2873568972525786,1,1,0.562689890551463,-1.0934297080710265,1.121309345516675
96,0.10603634930343925,3,0.8080836501931631,4,0.1838842176016009,-1.478917967464567,1.1075438179648638,2,2.5536019941088326,1,1,-0.14476924378919434,0.28782237158379287,0.14259375920806652
97,-0.032025807921108006,1,-0.4801759344008226,4,-0.0059085054245030105,-0.7586017828673647,2.6480914538587035,1,1.3499059622527356,0,0,-0.04182993512277462,-1.1012010750831092,-0.3664296087065395
98,-0.032025807921108006,2,-0.9594572491468698,1,-1.1446648435811264,-0.7586017828673647,-0.7128514999888281,1,-0.6382451593383353,0,0,0.4257338464918974,-1.278486355585504,-0.9120720940966258
99,-0.9984609084929388,0,0.16669100992919408,0,-0.9548721205550226,0.6820305863270397,-0.17809305803287298,2,1.076094409769041,1,1,0.12110478319921718,0.9455210548507731,-0.09746595760320659
100,-1.6197406160034014,0,-0.5646080839742436,4,-0.0059085054245030105,1.4023467709242419,1.5813453390760983,2,1.1274843971676582,1,0,0.6190457932926564,-1.056329248235429,-0.44707101734404553
101,0.5892538995893546,0,-0.0003551809329385956,1,1.5124332787843282,-0.038285598270162514,0.49520384038835535,3,0.05371295783377163,1,0,-0.4666527601979206,-0.7785811106611592,0.9319670055744091
102,0.6582849782016282,3,1.2039517551737033,2,1.1328478327321205,-0.7586017828673647,2.1576653179716354,3,2.257140072991525,1,0,-0.2559531938808441,-1.2325056382246022,0.657247597781877
103,1.3485957643243645,1,0.5462760571950305,0,1.702226001810432,0.6820305863270397,2.437513000031488,1,2.018447541164402,1,0,-0.1570066347492057,-1.142901406120849,0.02687535090571992
105,0.7273160568139019,1,-1.0740580087193123,2,-0.9548721205550226,1.4023467709242419,-1.2032776358758956,0,-1.1496604332679616,0,1,-0.797539270723949,0.3559025528917529,-0.8379387795015497
106,-1.343616301554307,1,0.17178570896876397,4,-1.1446648435811264,0.6820305863270397,-0.40252535750661583,3,2.1953467567831333,0,0,0.11863636806224785,-0.4262366039238729,-0.4216846608836655
107,1.3485957643243645,0,-0.0003551809329385956,2,-0.9548721205550226,1.4023467709242419,-0.552146890489111,1,0.8010054667105756,0,0,-0.19659063366293392,-0.2550684194168057,-0.9910688489733158
108,0.7963471354261755,3,-0.6128978391845982,1,-1.3344575666072302,-0.038285598270162514,-0.718393038247439,3,-0.733190175226723,0,0,0.46033331653590553,0.15625480133909053,-0.05982533762409018
109,-0.4462122795947498,1,-0.0008346820190157615,4,-1.5242502896333343,-0.038285598270162514,-0.8513899564541014,3,1.1008210377998582,1,0,0.20877292869382882,0.007904231611034495,-0.35568232132363614
110,1.417626842936638,3,-0.5597331562657923,3,0.3736769406277048,1.4023467709242419,0.09621308576836818,0,-1.0714971780945635,0,1,-0.1558265816062941,0.059660631906542534,-1.092077605437488
111,-0.032025807921108006,0,1.0299927569872915,3,1.5124332787843282,0.6820305863270397,-0.552146890489111,3,-1.1828201042253421,0,1,-0.8545042727010354,0.7373854391083963,-0.7529579645713654
112,-1.4126473801665806,1,1.4228040425440898,1,-0.7650793975289186,-1.478917967464567,0.1460869300958667,3,2.2271295727848712,0,0,-0.22053055800899093,-1.19456916718535,-0.05272807921355801
113,-0.8603987512683915,3,0.23076434255625536,3,0.9430551097060165,-0.038285598270162514,-0.552146890489111,3,-0.9728363080927933,1,0,-0.7628648070442605,1.6231543243283475,1.6496895844877892
114,0.5892538995893546,1,0.12039917591082769,1,1.1328478327321205,-0.038285598270162514,-0.23627920974828784,3,-0.270469967089813,1,0,-0.6657942679061367,-1.0943265357918837,-0.6116813733166387
115,-1.4126473801665806,0,1.5550264670298684,1,0.3736769406277048,-0.7586017828673647,0.860945365456677,2,-0.22692008697256952,0,0,-0.44028060996203816,-0.7408710519444621,-0.8583880383287101
116,1.279564685712091,1,-1.1963907233047495,3,0.7532623866799126,1.4023467709242419,-1.145091484160481,3,-1.253382416242703,0,0,-0.8719720824607909,-1.1834458028168982,-1.0182440120175944
117,0.5892538995893546,2,0.997926121855881,5,-1.3344575666072302,-1.478917967464567,-1.075822255927844,3,-0.1373696373096162,0,0,-0.7298994387446428,-0.9199341688994715,-0.508519322442228
118,-1.4126473801665806,0,-1.0776342876529712,2,-0.7650793975289186,0.6820305863270397,-0.6186453495924421,0,-0.6305784041220208,1,0,0.2228222638081094,0.02411565792969206,1.341329748019707
119,-1.5507095373911277,0,0.5096741409578068,2,-0.7650793975289186,-0.038285598270162514,0.1298370329379846,1,-0.5436669702448541,0,0,-0.5699915791292566,-1.2959923877115238,0.05990138661773999
120,-1.0674919871052124,3,-1.2630413742694755,4,0.9430551097060165,-0.038285598270162514,-0.011846910274544981,2,-0.5769925046666684,1,0,0.11593092489625859,-0.8075502259618946,0.2549505451590241
122,1.3485957643243645,1,-1.7458590095253417,4,-0.5752866745028147,0.6820305863270397,-0.48564843138577984,0,-0.2985559968110807,1,1,2.304445417365454,1.1088382167983744,0.7900783648088721
123,-1.6197406160034014,3,0.8720770659725449,4,-0.7650793975289186,-1.478917967464567,-0.15315613586912383,1,0.510341492220163,0,1,-0.2697947112475812,-1.0141341401571131,-0.9441103363218422
124,-0.032025807921108006,0,1.7852669051945875,4,1.3226405557582244,-1.478917967464567,1.85565148287734,1,0.6537438113162475,1,0,-0.45696075901143984,-0.46166143444093494,0.7409125870212503
125,-1.343616301554307,0,1.4713934859332425,3,1.1328478327321205,0.6820305863270397,0.07404693273392453,1,-0.10986329645001636,1,0,-0.7303728536550986,0.30635806811636734,0.657247597781877
126,0.8653782140384492,3,1.0096738984647715,1,0.7532623866799126,-0.7586017828673647,0.9884007454047283,2,-0.3857994805149381,0,0,-0.4959434546128574,1.075231111745001,0.10780878219681277
127,-1.2055541443297597,0,-1.296926117685595,4,-1.3344575666072302,-0.038285598270162514,0.1298370329379846,3,0.7276987583424399,0,1,0.8754576789264416,0.6342027608787956,-0.6656946146018243
128,-0.17008796514565527,1,-1.576774939047381,2,-0.0059085054245030105,0.6820305863270397,-1.258693018462005,2,-1.320862636202854,0,1,-0.9509480511662112,0.4688816645634021,0.27043199234176657
129,-0.2391190437579289,3,1.1720849121614916,1,-0.0059085054245030105,-0.7586017828673647,-0.302777668851619,1,0.0855622119210791,0,0,-0.7152336239552085,1.3996393816606314,-0.12931749077311852
130,0.7963471354261755,0,-0.2207258884092361,2,-0.0059085054245030105,-0.038285598270162514,0.8886530567497317,3,1.2471312872032174,0,1,0.31345547058611456,-0.5079321022889386,-0.4416300333882515
131,0.6582849782016282,1,-0.6947526704203544,1,0.3736769406277048,-1.478917967464567,0.16271154487169934,1,0.3827360058394569,0,0,-0.032939292897799885,-0.7687598282675664,-0.036269503355871306
132,-0.17008796514565527,2,1.6586985976821356,1,0.3736769406277048,-0.7586017828673647,-0.635269964368275,3,-1.0264250452673005,1,0,-0.8372074215069125,0.09296280185779862,0.8175355958734126
133,-1.6197406160034014,0,-1.4172009734432842,5,1.3226405557582244,-0.038285598270162514,1.525929956489989,0,1.4425390356553556,0,1,1.6195572081183878,-0.20544627814610428,-1.265788256765848
134,-0.10105688653338163,1,0.6094503252856971,4,-0.9548721205550226,0.6820305863270397,-0.28892382320509163,2,2.349229300052734,0,1,-0.1530277087746575,-0.7322670256094931,-0.6147078600018996
135,-0.17008796514565527,3,1.8144565338095349,3,-1.3344575666072302,-0.038285598270162514,-0.9095761081695162,3,-0.5484425789452985,0,0,-0.6239204280617769,-0.7832303908205306,-0.11476122472817171
136,1.624720078773459,1,-0.0003551809329385956,2,-0.0059085054245030105,-0.7586017828673647,-0.9455961068504871,3,-1.151362495891757,1,0,-0.8867494014745668,0.8415510318793257,0.657247597781877
137,0.5202228209770811,3,0.14045830467838913,0,0.1838842176016009,0.6820305863270397,0.7418022928965421,0,0.5378666429284115,0,1,-0.06318119827165437,-0.7985368305191543,0.4017146886316305
138,0.8653782140384492,0,-1.673893888189927,4,1.1328478327321205,-1.478917967464567,-1.211589943263812,0,-1.262912737349235,1,0,-0.8726311387184656,-1.2520732421411254,1.7027770201241015
139,0.2440985065279865,3,-1.3934257112586248,2,1.3226405557582244,-0.038285598270162514,1.1491053549044457,2,0.7221097083987993,0,0,1.1136091318341441,0.07109419264488669,-0.8475919987714193
140,-1.2745852229420334,0,1.0805401631445928,4,1.1328478327321205,-0.7586017828673647,-0.14761459761051282,0,-1.104423509315948,1,0,-0.7469595876617244,0.17254213087638826,1.9829553582479666
141,1.2105336070998174,0,1.6146244561868761,4,-0.5752866745028147,1.4023467709242419,-0.9123468772988217,3,-0.4176214164983189,0,0,-0.835225412428348,-1.201783199964618,0.14420759123472385
142,-0.032025807921108006,1,0.681195675289993,1,-1.3344575666072302,-1.478917967464567,-0.8264530342903522,3,0.5262065283467116,1,0,-0.35700743159887277,-0.022247544417766055,0.6017159789063125
143,-1.4816784587788543,1,0.28678605277960423,4,0.9430551097060165,0.6820305863270397,2.2324760844628835,0,0.3175277903486789,1,0,0.11861682338573752,2.1015115688339456,1.368736926678692
144,0.38216066375253377,1,-0.30138196692979935,2,1.3226405557582244,-0.038285598270162514,1.2433115053008315,2,1.0849067061545041,0,0,-0.06509560300026072,-0.9903341653977047,-0.7163494411807837
145,0.4511917423648074,3,0.6288301608479826,3,-1.1446648435811264,0.6820305863270397,-1.2005068667465901,3,-0.9064615689462312,0,1,-0.9022527096739825,0.8514781078634958,-1.092907750560636
146,-1.5507095373911277,0,0.5394631459303508,2,-1.1446648435811264,-0.038285598270162514,-0.9566791833677092,1,-0.32789146010292913,1,0,-0.6348127618582512,0.956096714573622,-0.64235591112554
147,-0.7223365940438443,3,-0.2944292011816805,2,-1.5242502896333343,-1.478917967464567,-1.150633022419092,2,0.1247011786533873,1,0,-0.5376947413488591,-1.2363246078542418,1.2066864133669413
148,-0.6533055154315707,3,-0.23810780277953336,1,-0.7650793975289186,0.6820305863270397,-1.1838822519707572,2,-1.0688533547189702,0,0,-0.8887342330758367,-0.5480400042295009,-0.7897804605066573
149,-0.37718120098247615,3,1.3653837874863493,3,-0.38549395147671084,-0.038285598270162514,-0.9234299538160435,1,-1.1113759339583744,0,0,-0.8506375413627179,-1.260715042878501,-0.8999956995840804
150,-1.0674919871052124,1,0.3273238737650446,2,-0.19570122845060692,0.6820305863270397,-0.4773361239978634,2,-0.11861140706188482,1,0,-0.5769913344393841,0.14622535240772908,0.5176827299219904
151,-0.032025807921108006,2,-1.5264473042211986,1,0.1838842176016009,1.4023467709242419,1.1685007388095836,3,2.654323201693055,1,0,3.153924393606799,-0.8734412564317829,1.1319019856129842
152,1.07247144987527,0,-0.0003551809329385956,2,-0.19570122845060692,-1.478917967464567,-0.8763268786178506,3,-0.9266690838914042,1,0,-0.7517183382070733,-0.6637993390636665,0.8467996857390044
153,-1.0674919871052124,3,0.09536522337521565,0,-0.0059085054245030105,-0.7586017828673647,0.1298370329379846,1,0.4712948451231971,0,0,0.34358820597654766,0.10838841622863825,-0.16691062559571937
